name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
vancouver,2021-04-08T09:00:00,7.5,4.3,4.1,78.91,0.005,100,rain,0,0,44.3,19.4,248,1021.5,30,32,240,0.9,2,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-08T10:00:00,9.4,6.8,3.7,67.65,0,0,,0,0,38.9,18.3,260,1022.5,30,32,324,1.2,3,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-08T11:00:00,7.7,7.7,3,72.47,0,0,,0,0,,3,267,1023.8,10,30,146,0.5,1,,Clear,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-08T12:00:00,7.8,5.2,1.1,62.64,0,0,,0,0,31.3,15.1,246,1024.7,30,32,219,0.8,2,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-08T13:00:00,7.8,5.2,0.8,61.24,0,0,,0,0,,15.2,247,1025.5,50,32,461,1.7,5,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-08T14:00:00,8.7,8.7,0.6,56.75,0,0,,0,0,,2.3,257,1025.9,60,30,722,2.6,7,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-08T15:00:00,9.9,9.1,0.6,52.53,0,0,,0,0,,6.9,225,1026,50,32,677,2.4,7,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-08T16:00:00,9.8,8.5,-1,46.99,0,0,,0,0,,9.7,196,1025.9,71.7,32,551,2,6,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-08T17:00:00,9.8,9.8,-3.6,38.79,0,0,,0,0,,1.9,192,1026,50,30,431,1.6,4,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-08T18:00:00,9.6,8.6,-3.8,38.88,0,0,,0,0,,7.5,196,1025.7,90.9,32,289,1,3,,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-08T19:00:00,9.6,9,-3,40.89,0,0,,0,0,,6.2,92,1025.3,40.4,32,89,0.3,1,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-08T20:00:00,9.2,9.2,0.2,53.12,0,0,,0,0,,1.3,102,1025.1,100,24,13,0,0,,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-08T21:00:00,8,7.2,0,56.79,0,0,,0,0,,6.1,92,1025,62.7,24,0,,0,,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-08T22:00:00,7.7,6.2,1.4,64.64,0,0,,0,0,,8.2,165,1024.9,94.8,24,0,,0,,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-08T23:00:00,6.6,6.6,2.1,72.76,0,0,,0,0,,2.2,292,1024.7,40,24,0,,0,,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-09T00:00:00,6.2,6.2,2.2,75.29,0,0,,0,0,,4.4,145,1024.5,50,24,0,,0,,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-09T01:00:00,6,5.1,2.3,77.19,0,0,,0,0,,5.4,120,1024.4,30,24,0,,0,,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-09T02:00:00,5.8,5.8,2.2,78.11,0,0,,0,0,,1.7,100,1024.2,40,24,0,,0,,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-09T03:00:00,5.9,4,1.2,71.84,0,0,,0,0,,8.8,86,1023.3,50,24,0,,0,,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-09T04:00:00,5.9,4.1,1.8,75.03,0,0,,0,0,,8.2,78,1022.9,80.8,24,0,,0,,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-09T05:00:00,5.9,5.9,1.8,74.99,0,0,,0,0,,1.5,86,1022.5,80,24,0,,0,,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-09T06:00:00,5.9,4.4,1.8,75.2,0,0,,0,0,,7.2,76,1022.3,97.7,24,3.6,0,0,,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-09T07:00:00,5.8,4,1.3,73.14,0,0,,0,0,,8.3,84,1021.9,98.2,32,7,0,0,,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-09T08:00:00,6,6,2,75.12,0,0,,0,0,,1.8,93,1021.6,100,30,14,0.1,0,,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-09T09:00:00,5.9,4.2,2,76.42,0,0,,0,0,,7.8,93,1021.3,86.1,32,28,0.1,0,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-09T10:00:00,6,4.1,2.8,79.92,0.082,100,rain,0,0,,9,115,1021.1,86.8,32,45,0.2,0,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-09T11:00:00,5.6,5.6,3.2,84.72,0.034,100,rain,0,0,,3.1,134,1020.8,100,30,46,0.2,0,,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-09T12:00:00,5.6,2.6,3.1,83.68,0.594,100,rain,0,0,31.3,14.3,119,1020.4,59,32,67,0.2,1,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-09T13:00:00,6.3,3.6,3.1,80.34,0.657,100,rain,0,0,,13.4,116,1020,60.5,32,96,0.3,1,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-09T14:00:00,6.6,6.6,3.4,80.5,0,0,,0,0,,2.9,112,1019.5,100,30,118,0.4,1,,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-09T15:00:00,6.4,3.1,3.7,83.06,0.004,100,rain,0,0,31.3,17.5,127,1018.7,69.2,32,152,0.5,2,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-09T16:00:00,7.2,4.2,1.7,68.24,0.036,100,rain,0,0,37.1,17.3,119,1017.6,69.7,32,112,0.4,1,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-09T17:00:00,7.7,7.7,2.8,71.26,0,0,,0,0,,3.9,122,1016.3,100,30,80,0.3,1,,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-09T18:00:00,7.6,5.2,2.9,71.83,0.02,100,rain,0,0,33.5,13.9,126,1015.2,66.6,32,30,0.1,0,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-09T19:00:00,6.4,3.4,3.8,83.02,0.138,100,rain,0,0,,15.9,247,1014.1,55,24,15,0.1,0,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-09T20:00:00,6.5,6.5,4.7,88.25,0.046,100,rain,0,0,,3.5,216,1013.3,100,19,7,0,0,,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-09T21:00:00,6.6,4,4.1,84.2,0.306,100,rain,0,0,37.1,13.7,119,1012.7,31,24,0,,0,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-09T22:00:00,6.6,3.8,4.2,84.68,0,0,,0,0,37.1,14.2,206,1012.6,29.5,24,0,,0,,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-09T23:00:00,6.4,6.4,3.6,82.44,0.057,100,rain,0,0,,2.8,237,1012.6,40,24,0,,0,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-10T00:00:00,6.5,3.7,1.7,71.5,0,0,,0,0,33.5,14.9,267,1012.7,50,24,0,,0,,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-10T01:00:00,6.2,2.8,1.8,73.36,0,0,,0,0,35.3,18.6,261,1013.1,29.5,24,0,,0,,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-10T02:00:00,6.3,6.3,0.7,67.68,0,0,,0,0,,3.9,249,1013.5,60,24,0,,0,,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-10T03:00:00,4.2,-0.1,-0.5,71.47,0.006,100,rain,0,0,45.7,21.2,271,1014,30,24,0,,0,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999"
vancouver,2021-04-10T04:00:00,3.5,-0.9,-0.2,76.63,0.023,100,rain,0,0,48.2,20.6,299,1014.9,47.8,24,0,,0,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999"
vancouver,2021-04-10T05:00:00,2.7,-1.9,1,88.2,0.047,100,rain,0,0,,20.5,270,1015.8,60,24,0,,0,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999"
vancouver,2021-04-10T06:00:00,3,-1.4,0.8,85.16,0.071,100,rain,0,0,48.2,20.2,301,1016.3,50,24,4.2,0,0,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999"
vancouver,2021-04-10T07:00:00,2.7,-1.3,-2.6,68.28,0.024,100,rain,0,0,46.1,16,309,1017.6,30,32,17,0.1,0,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,F1856"
vancouver,2021-04-10T08:00:00,4.1,-0.6,-3,59.99,0,0,,0,0,,24,287,1018.5,36.1,30,115,0.4,1,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,F1856"
vancouver,2021-04-10T09:00:00,4.6,0.2,-3,58,0.047,100,rain,0,0,46.1,23,295,1019.4,30,32,290,1,3,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,F1856"
vancouver,2021-04-10T10:00:00,5.5,1.3,-3,54.28,0.071,100,rain,0,0,48.2,23.9,288,1020.4,30,32,473,1.7,5,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,F1856"
vancouver,2021-04-10T11:00:00,6.9,2.9,-1.5,54.94,0,0,,0,0,,26.4,277,1021.1,10,30,598,2.2,6,,Clear,clear-day,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,F1856"
vancouver,2021-04-10T12:00:00,8,4.5,-1.6,50.81,0.024,100,rain,0,0,42.1,22.8,268,1021.5,30,32,691,2.5,7,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,F1856"
vancouver,2021-04-10T13:00:00,7.5,4.1,-0.8,55.72,0.047,100,rain,0,0,44.6,21.4,259,1022.2,30,32,746,2.7,7,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,F1856"
vancouver,2021-04-10T14:00:00,8.4,5,-2.3,46.76,0,0,,0,0,,23.9,285,1022.6,48.8,30,745,2.7,7,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-10T15:00:00,8.6,5.3,-2.6,45.3,0.071,100,rain,0,0,42.1,24.2,288,1023.2,30,32,693,2.5,7,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,F1856"
vancouver,2021-04-10T16:00:00,9.5,6.8,-2.6,42.43,0.047,100,rain,0,0,46.1,20.5,266,1023.8,30,32,600,2.2,6,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,F1856"
vancouver,2021-04-10T17:00:00,9.3,6,-1.6,46.37,0,0,,0,0,,25.6,268,1024.1,10,30,466,1.7,5,,Clear,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-10T18:00:00,8.7,5.8,-2.5,45,0,0,,0,0,40.7,19.9,266,1024.4,30,32,315,1.1,3,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,F1856"
vancouver,2021-04-10T19:00:00,7.9,4.9,-1.6,51.38,0.047,100,rain,0,0,40.7,18.4,262,1024.6,30,32,41,0.1,0,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,F1856"
vancouver,2021-04-10T20:00:00,8.1,5,-0.9,53.29,0,0,,0,0,,19.9,297,1025.2,5.1,30,10,0,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-10T21:00:00,6.2,3.1,-0.5,62.13,0,0,,0,0,31.3,16.1,306,1025.6,30,24,0,,0,,Partially cloudy,partly-cloudy-night,"71608099999,71211099999,71775099999,71784099999,71892099999,71042099999"
vancouver,2021-04-10T22:00:00,4.6,2.3,-0.5,69.72,0,0,,0,0,,9.7,318,1026.3,0,24,0,,0,,Clear,clear-night,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999"
vancouver,2021-04-10T23:00:00,4.7,2.8,0.2,72.73,0,0,,0,0,,8.1,60,1026.6,1.9,24,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-11T00:00:00,2.2,0.4,-2,73.75,0,0,,0,0,35.3,6.4,39,1027,0,24,0,,0,,Clear,clear-night,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999"
vancouver,2021-04-11T01:00:00,2.1,0.6,-2.1,73.86,0,0,,0,0,38.9,5.3,15,1027.5,0,24,0,,0,,Clear,clear-night,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999"
vancouver,2021-04-11T02:00:00,2.4,1.2,-1.6,74.53,0,0,,0,0,,5.1,9,1027.9,0.4,24,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-11T03:00:00,1.7,0.2,-2.1,76.16,0,0,,0,0,40.7,5.3,23,1028,30,24,0,,0,,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999"
vancouver,2021-04-11T04:00:00,0.8,0.8,-2.5,79.07,0,0,,0,0,38.9,4.8,27,1028.3,30,24,0,,0,,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999"
vancouver,2021-04-11T05:00:00,2.3,2.3,-1.5,76.24,0,0,,0,0,,4.7,53,1028.5,10,24,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-11T06:00:00,2.4,0.6,-1.5,75.3,0,0,,0,0,,6.5,49,1028.7,50,24,8,0,0,,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-11T07:00:00,2.7,2.7,-1.3,74.88,0,0,,0,0,,1.5,21,1029.3,0.1,40,12,0,0,,Clear,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-11T08:00:00,3.5,3.5,-0.4,75.45,0,0,,0,0,,0.7,21,1029.6,90,40,55,0.2,1,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-11T09:00:00,4.5,4.5,0.2,73.55,0,0,,0,0,,1.9,28,1029.6,0.3,40,119,0.4,1,,Clear,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-11T10:00:00,8,8,1.5,63.41,0,0,,0,0,,3.5,203,1029.7,0.8,40,338,1.2,3,,Clear,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-11T11:00:00,7,6.3,-0.1,60.47,0,0,,0,0,,5.5,228,1030.3,90,40,107,0.4,1,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-11T12:00:00,7.4,5.3,-0.1,59.13,0,0,,0,0,,11.1,237,1030,50,40,469,1.7,5,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-11T13:00:00,7.8,5.9,0.8,60.88,0,0,,0,0,,10.9,236,1029.8,30,40,598,2.2,6,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-11T14:00:00,8.6,8.6,1.1,59.31,0,0,,0,0,,2.2,270,1029.5,40,40,742,2.7,7,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-11T15:00:00,8.8,7.2,1.1,58.37,0,0,,0,0,,10.5,251,1029,30,40,687,2.5,7,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-11T16:00:00,9.3,7.6,1.3,57.51,0,0,,0,0,,11.1,244,1028.5,50,40,591,2.1,6,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-11T17:00:00,9,9,0.1,53.87,0,0,,0,0,,2.6,270,1028.2,40,40,460,1.7,5,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-11T18:00:00,9.1,7.4,0.3,54.03,0,0,,0,0,,10.8,255,1027.8,50,40,295,1.1,3,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-11T19:00:00,8.9,7.2,0.5,55.73,0,0,,0,0,,11.1,280,1027.6,0,40,28,0.1,0,,Clear,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-11T20:00:00,7.9,7.9,1,61.82,0,0,,0,0,,1.9,324,1027.4,0.3,40,12,0,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-11T21:00:00,6.7,5.3,1.1,67.28,0,0,,0,0,,7.4,331,1027.6,0,32,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-11T22:00:00,6,6,1.2,71.67,0,0,,0,0,,4.8,2,1027.9,0,32,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-11T23:00:00,5.1,5.1,0.6,72.45,0,0,,0,0,,1,27,1027.9,95.4,30,0,,0,,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-12T00:00:00,4.7,4.7,0.5,74.17,0,0,,0,0,,2.2,52,1027.8,0,32,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-12T01:00:00,5.3,4.1,0.8,72.37,0,0,,0,0,,5.9,41,1027.7,30,32,0,,0,,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-12T02:00:00,3.8,3.8,0.3,77.65,0,0,,0,0,,0.9,317,1027.9,10,30,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-12T03:00:00,3.1,3.1,0.4,82.16,0,0,,0,0,,2.3,329,1027.8,30,32,0,,0,,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-12T04:00:00,3,3,0.3,82.77,0,0,,0,0,,4.7,310,1027.7,0,32,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-12T05:00:00,3.6,3.6,0.6,81.09,0,0,,0,0,,1.5,2,1027.5,0.8,30,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-12T06:00:00,2.3,0.4,-0.4,82.13,0,0,,0,0,,6.8,18,1027.7,0,40,9,0,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-12T07:00:00,3.7,1,0.4,79.4,0,0,,0,0,,10.3,353,1028.1,0,40,24,0.1,0,,Clear,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-12T08:00:00,5.4,5.4,0.2,68.87,0,0,,0,0,,1,353,1028.4,40,40,131,0.5,1,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-12T09:00:00,7.6,5.9,0.8,62.35,0,0,,0,0,,9.2,287,1028.4,30,24,287,1,3,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-12T10:00:00,9,7.3,1.8,60.35,0,0,,0,0,,10.9,252,1028.4,30,40,473,1.7,5,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-12T11:00:00,9.8,9.8,0.2,51.58,0,0,,0,0,,2.4,19,1028.2,10,40,595,2.1,6,,Clear,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-12T12:00:00,10.2,10.2,0.9,52.61,0,0,,0,0,,15.7,270,1027.7,30,40,694,2.5,7,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-12T13:00:00,11.2,11.2,3.1,57.54,0,0,,0,0,31.3,16.2,273,1027.5,30,40,746,2.7,7,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-12T14:00:00,11.9,11.9,4,58.33,0,0,,0,0,,3.8,4,1027.5,0,45,743,2.7,7,,Clear,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-12T15:00:00,11.9,11.9,3.4,56.06,0.005,100,rain,0,0,35.3,18.3,271,1027.2,30,40,686,2.5,7,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-12T16:00:00,12.2,12.2,3,53.56,0.005,100,rain,0,0,33.5,15.5,281,1027.1,30,40,595,2.1,6,,"Rain, Partially cloudy",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-12T17:00:00,12.9,12.9,2,47.31,0,0,,0,0,,2.8,298,1027.1,10,40,464,1.7,5,,Clear,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-12T18:00:00,12.9,12.9,1.2,45.02,0,0,,0,0,,12,284,1027.4,30,40,307,1.1,3,,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-12T19:00:00,13,13,0.6,42.77,0,0,,0,0,,10,333,1027.4,0,40,31,0.1,0,,Clear,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-12T20:00:00,10.2,10.2,0.6,51.5,0,0,,0,0,,1.6,358,1027.4,2.1,30,13,0,0,,Clear,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-04-12T21:00:00,9.5,8.7,-1.5,46.26,0,0,,0,0,,6.6,359,1027.7,0,32,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-12T22:00:00,8.8,7.4,-0.4,52.27,0,0,,0,0,,9.1,18,1027.9,0,32,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-12T23:00:00,9.4,9.4,0.4,53.46,0,0,,0,0,,1.7,31,1028.2,0.3,30,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-13T00:00:00,9,7.9,-0.4,51.64,0,0,,0,0,,7.9,46,1028.1,0,32,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-13T01:00:00,8.3,7.6,-0.9,52.46,0,0,,0,0,,5.5,75,1028.2,0,32,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-13T02:00:00,8.3,8.3,-3.2,44.1,0,0,,0,0,,1.2,7,1028.5,0,30,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-13T03:00:00,8.1,8.1,-1.7,50.14,0,0,,0,0,,3.6,101,1028.4,0,32,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-13T04:00:00,5.8,4.4,-2.1,56.77,0,0,,0,0,,6.7,12,1028.8,0,32,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-13T05:00:00,7.6,7.6,-3.1,46.52,0,0,,0,0,,2,359,1028.8,0,30,0,,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-13T06:00:00,7.2,6.1,-5,41.72,0,0,,0,0,,6.5,16,1028.9,0,32,10.7,0,0,,Clear,clear-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2021-04-13T07:00:00,6.8,6.2,-2.8,50.4,0,0,,0,0,,4.9,81,1029.4,0,40,23,0.1,0,,Clear,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
